,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
5661,hmd,1,1.0792135000228882,0.787449836730957,-1.594577431678772,177.49443011676493,-143.79263050441315,-172.12636859093746
5662,controller,1,1.9164950847625732,1.4663249254226685,-2.772073745727539,-121.76033522662033,122.45135065458763,-142.0092063957516
5663,controller,2,0.9501497745513916,0.789625883102417,-1.4838930368423462,29.685921840863056,-82.68776111568722,43.08068147117892
5664,hmd,1,1.0791881084442139,0.7874704599380493,-1.5945545434951782,177.49512831046968,-143.79251273066762,-172.12727956488274
5665,controller,1,1.9162975549697876,1.4663468599319458,-2.7716660499572754,-121.6162511898681,122.38961036688488,-142.09932691730705
5666,controller,2,0.9517967700958252,0.7889655828475952,-1.483718991279602,29.78482895270757,-82.6989030898851,43.188757565795434
5667,hmd,1,1.0792202949523926,0.7875533103942871,-1.5944548845291138,177.49305511641947,-143.79205956189637,-172.12942010171255
5668,controller,1,1.9162687063217163,1.4659223556518555,-2.7712979316711426,-121.55308052773482,122.38404326712217,-142.15404243997284
5669,controller,2,0.9502136707305908,0.7897951602935791,-1.4838372468948364,29.700858059630598,-82.69547505297645,43.10198827673364
5670,hmd,1,1.0792675018310547,0.7875024080276489,-1.5943936109542847,177.49079119253986,-143.7923063360635,-172.1320445226275
5671,controller,1,1.9164942502975464,1.4648635387420654,-2.770975112915039,-121.53124908899622,122.43653358904615,-142.2217385971329
5672,controller,2,0.9518325328826904,0.7891744375228882,-1.483676791191101,29.79763754685116,-82.70520951157862,43.20948157257236
5673,hmd,1,1.0792579650878906,0.7875066995620728,-1.5944427251815796,177.4906053214812,-143.7915518385433,-172.12936274868215
5674,controller,1,1.9165613651275635,1.4644677639007568,-2.771141529083252,-121.49254920881538,122.44242523795616,-142.25696303374335
5675,controller,2,0.9514552354812622,0.7894470691680908,-1.4839571714401245,29.67820597878858,-82.70123048684266,43.101581230235176
5676,hmd,1,1.0793098211288452,0.787528395652771,-1.594425082206726,177.48993584741214,-143.7921248516979,-172.12826674491427
5677,controller,1,1.9167941808700562,1.4638705253601074,-2.7712326049804688,-121.46764703419612,122.45384174866547,-142.28398189940918
5678,controller,2,0.9514610767364502,0.7893803119659424,-1.483862042427063,29.780938663472362,-82.70945388759613,43.18926911293222
5679,hmd,1,1.079298973083496,0.7875064611434937,-1.59447181224823,177.4916758124487,-143.79201145898918,-172.12303309824273
5680,controller,1,1.9172194004058838,1.463627576828003,-2.770991802215576,-121.48714892076109,122.44978536402243,-142.33198828586933
5681,controller,2,0.9510142803192139,0.7896697521209717,-1.4840556383132935,29.680824603863712,-82.7059005407673,43.102941838267235
5682,hmd,1,1.0793219804763794,0.7875250577926636,-1.594448208808899,177.49222965187988,-143.79030256499908,-172.12532183114922
5683,controller,1,1.9171375036239624,1.4635766744613647,-2.771000385284424,-121.53067314492158,122.44864383694542,-142.3833784842023
5684,controller,2,0.9510396718978882,0.7895938158035278,-1.4839824438095093,29.762195902836268,-82.71279524074608,43.17015492887636
5685,hmd,1,1.0793070793151855,0.7874752283096313,-1.5945326089859009,177.4933361036928,-143.7892256202277,-172.11944902705437
5686,controller,1,1.9174566268920898,1.4634552001953125,-2.7706079483032227,-121.6316775249608,122.52625860369554,-142.42479998733063
5687,controller,2,0.9505741596221924,0.7898819446563721,-1.4842339754104614,29.644593199193974,-82.70682481888278,43.0633067542401
5688,hmd,1,1.0793046951293945,0.7874622344970703,-1.5945407152175903,177.49284066659317,-143.78875147441323,-172.12314647228007
5689,controller,1,1.9177088737487793,1.4631134271621704,-2.770643711090088,-121.69690245102528,122.60789748419018,-142.45383849211606
5690,controller,2,0.9503295421600342,0.7898663282394409,-1.4841941595077515,29.738186552335282,-82.7124027529374,43.138260717658106
5691,hmd,1,1.079310417175293,0.7875028848648071,-1.5944722890853882,177.4930937831516,-143.79160156588853,-172.1224091170564
5692,controller,1,1.9183708429336548,1.4627749919891357,-2.770444393157959,-121.6919970831732,122.64105766646466,-142.4859751495781
5693,controller,2,0.949908971786499,0.7900742292404175,-1.484038233757019,29.771130595371513,-82.71939899601118,43.18193165394667
5694,hmd,1,1.0792816877365112,0.7874619960784912,-1.5944966077804565,177.49451134472582,-143.790744706772,-172.1235589258433
5695,controller,1,1.9185242652893066,1.4623122215270996,-2.7704310417175293,-121.61593500651088,122.61231954931229,-142.52658757898638
5696,controller,2,0.9494185447692871,0.7900546789169312,-1.4839774370193481,29.848008305032316,-82.72227885749426,43.23766117104335
5697,hmd,1,1.0793242454528809,0.7874618768692017,-1.594500184059143,177.49364600033812,-143.79202795182167,-172.12172341081083
5698,controller,1,1.9186244010925293,1.461848258972168,-2.7704172134399414,-121.56796741665067,122.611958941567,-142.53935802984384
