,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
201,hmd,1,-0.8933641910552979,0.8607033491134644,0.7319523692131042,-178.4312860278153,-165.6340213685731,-168.00509494598026
202,hmd,1,-0.8933742046356201,0.8607137203216553,0.7319454550743103,-178.43113088613947,-165.63468007846643,-168.00481420997403
203,hmd,1,-0.8932039737701416,0.8606435060501099,0.7321537137031555,-178.43399418271224,-165.63395134638404,-168.0073714841467
204,hmd,1,-0.8932116031646729,0.860655665397644,0.7321494221687317,-178.43337995793476,-165.63352454309225,-168.00737278532407
205,hmd,1,-0.893221378326416,0.8606693744659424,0.7321441173553467,-178.43340942982564,-165.63368444782216,-168.007854676286
206,hmd,1,-0.893230676651001,0.8606833219528198,0.7321407794952393,-178.4330850739946,-165.63288232019187,-168.007024306452
207,hmd,1,-0.8932533264160156,0.8607187271118164,0.7320898771286011,-178.4342464376799,-165.63197770164453,-168.00524199047905
208,hmd,1,-0.8932640552520752,0.8607314825057983,0.7320834994316101,-178.43474255361483,-165.63323722431596,-168.00464189412233
209,hmd,1,-0.8932945728302002,0.8607417345046997,0.7320484519004822,-178.4333672646108,-165.63246310522737,-168.0035555629067
210,hmd,1,-0.8933048248291016,0.8607566356658936,0.7320420145988464,-178.43225684932588,-165.6328324953804,-168.0032792694225
211,hmd,1,-0.8933141231536865,0.8607715368270874,0.7320355772972107,-178.4329639779729,-165.63241249365228,-168.00336267497582
212,hmd,1,-0.8933227062225342,0.8607861995697021,0.7320286631584167,-178.43229754767856,-165.6318862434543,-168.00263754421997
213,hmd,1,-0.89333176612854,0.8608180284500122,0.7319754362106323,-178.43278954128914,-165.63220698222608,-168.00199823357875
214,hmd,1,-0.893383264541626,0.8608237504959106,0.7319082021713257,-178.42995126487813,-165.6304143426971,-167.99910556829812
215,hmd,1,-0.8933920860290527,0.8608365058898926,0.731898307800293,-178.4299615851943,-165.63101422860888,-167.99948756452923
216,hmd,1,-0.8934016227722168,0.8608508110046387,0.7318863868713379,-178.42956461200754,-165.6301193126162,-167.9990979337419
217,hmd,1,-0.8934123516082764,0.8608647584915161,0.7318739891052246,-178.42989908921706,-165.63017155893903,-167.99920784957217
218,hmd,1,-0.893423318862915,0.8608788251876831,0.7318618297576904,-178.42923833094935,-165.6303628622917,-167.99891168648838
219,hmd,1,-0.8934407234191895,0.8609211444854736,0.7317830324172974,-178.42985018609835,-165.63053279786837,-167.99707076809645
220,hmd,1,-0.893486499786377,0.8609142303466797,0.7317200899124146,-178.42579503802577,-165.62960832886787,-167.99357716444467
